monetdb	11.17.13	tpch	1	coldruns	q11	4	0.84
monetdb	11.17.13	tpch	1	coldruns	q12	4	3.57
monetdb	11.17.13	tpch	1	coldruns	q13	4	2.64
monetdb	11.17.13	tpch	1	coldruns	q14	4	2.32
monetdb	11.17.13	tpch	1	coldruns	q15	4	2.92
monetdb	11.17.13	tpch	1	coldruns	q16	4	0.83
monetdb	11.17.13	tpch	1	coldruns	q17	4	2.90
monetdb	11.17.13	tpch	1	coldruns	q18	4	2.78
monetdb	11.17.13	tpch	1	coldruns	q19	4	2.70
monetdb	11.17.13	tpch	1	coldruns	q20	4	2.67
monetdb	11.17.13	tpch	1	coldruns	q21	4	3.88
monetdb	11.17.13	tpch	1	coldruns	q22	4	0.61
monetdb	11.17.13	tpch	1	coldruns	q01	5	3.55
monetdb	11.17.13	tpch	1	coldruns	q02	5	1.42
monetdb	11.17.13	tpch	1	coldruns	q03	5	3.50
monetdb	11.17.13	tpch	1	coldruns	q04	5	2.57
monetdb	11.17.13	tpch	1	coldruns	q05	5	3.60
monetdb	11.17.13	tpch	1	coldruns	q06	5	2.59
monetdb	11.17.13	tpch	1	coldruns	q07	5	3.84
monetdb	11.17.13	tpch	1	coldruns	q08	5	3.96
monetdb	11.17.13	tpch	1	coldruns	q09	5	5.40
monetdb	11.17.13	tpch	1	coldruns	q10	5	3.45
monetdb	11.17.13	tpch	1	coldruns	q11	5	0.86
monetdb	11.17.13	tpch	1	coldruns	q12	5	3.18
monetdb	11.17.13	tpch	1	coldruns	q13	5	2.77
monetdb	11.17.13	tpch	1	coldruns	q14	5	2.50
monetdb	11.17.13	tpch	1	coldruns	q15	5	2.72
monetdb	11.17.13	tpch	1	coldruns	q16	5	0.93
monetdb	11.17.13	tpch	1	coldruns	q17	5	3.05
monetdb	11.17.13	tpch	1	coldruns	q18	5	2.88
monetdb	11.17.13	tpch	1	coldruns	q19	5	2.81
monetdb	11.17.13	tpch	1	coldruns	q20	5	2.79
monetdb	11.17.13	tpch	1	coldruns	q21	5	4.15
monetdb	11.17.13	tpch	1	coldruns	q22	5	0.60
monetdb	11.17.13	tpch	1	warmup	q01	1	3.31
monetdb	11.17.13	tpch	1	warmup	q02	1	1.36
monetdb	11.17.13	tpch	1	warmup	q03	1	1.88
monetdb	11.17.13	tpch	1	warmup	q04	1	1.69
monetdb	11.17.13	tpch	1	warmup	q05	1	0.76
monetdb	11.17.13	tpch	1	warmup	q06	1	0.37
monetdb	11.17.13	tpch	1	warmup	q07	1	0.14
monetdb	11.17.13	tpch	1	warmup	q08	1	0.71
monetdb	11.17.13	tpch	1	warmup	q09	1	0.78
monetdb	11.17.13	tpch	1	warmup	q10	1	0.41
monetdb	11.17.13	tpch	1	warmup	q11	1	0.17
monetdb	11.17.13	tpch	1	warmup	q12	1	0.36
monetdb	11.17.13	tpch	1	warmup	q13	1	2.08
monetdb	11.17.13	tpch	1	warmup	q14	1	0.03
monetdb	11.17.13	tpch	1	warmup	q15	1	0.67
monetdb	11.17.13	tpch	1	warmup	q16	1	0.25
monetdb	11.17.13	tpch	1	warmup	q17	1	0.59
monetdb	11.17.13	tpch	1	warmup	q18	1	0.41
monetdb	11.17.13	tpch	1	warmup	q19	1	0.23
monetdb	11.17.13	tpch	1	warmup	q20	1	0.15
monetdb	11.17.13	tpch	1	warmup	q21	1	0.22
monetdb	11.17.13	tpch	1	warmup	q22	1	0.05
monetdb	11.17.13	tpch	1	warmup	q01	2	0.36
monetdb	11.17.13	tpch	1	warmup	q02	2	0.02
monetdb	11.17.13	tpch	1	warmup	q03	2	0.07
monetdb	11.17.13	tpch	1	warmup	q04	2	0.05
monetdb	11.17.13	tpch	1	warmup	q05	2	0.07
monetdb	11.17.13	tpch	1	warmup	q06	2	0.01
monetdb	11.17.13	tpch	1	warmup	q07	2	0.08
monetdb	11.17.13	tpch	1	warmup	q08	2	0.05
monetdb	11.17.13	tpch	1	warmup	q09	2	0.09
monetdb	11.17.13	tpch	1	warmup	q10	2	0.06
monetdb	11.17.13	tpch	1	warmup	q11	2	0.01
monetdb	11.17.13	tpch	1	warmup	q12	2	0.03
monetdb	11.17.13	tpch	1	warmup	q13	2	0.16
monetdb	11.17.13	tpch	1	warmup	q14	2	0.01
monetdb	11.17.13	tpch	1	warmup	q15	2	0.06
monetdb	11.17.13	tpch	1	warmup	q16	2	0.13
monetdb	11.17.13	tpch	1	warmup	q17	2	0.17
monetdb	11.17.13	tpch	1	warmup	q18	2	0.16
monetdb	11.17.13	tpch	1	warmup	q19	2	0.09
monetdb	11.17.13	tpch	1	warmup	q20	2	0.04
monetdb	11.17.13	tpch	1	warmup	q21	2	0.18
monetdb	11.17.13	tpch	1	warmup	q22	2	0.05
monetdb	11.17.13	tpch	1	hotruns	q01	1	0.36
monetdb	11.17.13	tpch	1	hotruns	q02	1	0.02
monetdb	11.17.13	tpch	1	hotruns	q03	1	0.08
monetdb	11.17.13	tpch	1	hotruns	q04	1	0.05
monetdb	11.17.13	tpch	1	hotruns	q05	1	0.07
monetdb	11.17.13	tpch	1	hotruns	q06	1	0.01
monetdb	11.17.13	tpch	1	hotruns	q07	1	0.08
monetdb	11.17.13	tpch	1	hotruns	q08	1	0.05
monetdb	11.17.13	tpch	1	hotruns	q09	1	0.09
monetdb	11.17.13	tpch	1	hotruns	q10	1	0.05
monetdb	11.17.13	tpch	1	hotruns	q11	1	0.01
monetdb	11.17.13	tpch	1	hotruns	q12	1	0.03
monetdb	11.17.13	tpch	1	hotruns	q13	1	0.16
monetdb	11.17.13	tpch	1	hotruns	q14	1	0.01
monetdb	11.17.13	tpch	1	hotruns	q15	1	0.07
monetdb	11.17.13	tpch	1	hotruns	q16	1	0.13
monetdb	11.17.13	tpch	1	hotruns	q17	1	0.17
monetdb	11.17.13	tpch	1	hotruns	q18	1	0.17
monetdb	11.17.13	tpch	1	hotruns	q19	1	0.09
monetdb	11.17.13	tpch	1	hotruns	q20	1	0.04
monetdb	11.17.13	tpch	1	hotruns	q21	1	0.18
monetdb	11.17.13	tpch	1	hotruns	q22	1	0.05
monetdb	11.17.13	tpch	1	hotruns	q01	2	0.37
monetdb	11.17.13	tpch	1	hotruns	q02	2	0.02
monetdb	11.17.13	tpch	1	hotruns	q03	2	0.08
monetdb	11.17.13	tpch	1	hotruns	q04	2	0.05
monetdb	11.17.13	tpch	1	hotruns	q05	2	0.07
monetdb	11.17.13	tpch	1	hotruns	q06	2	0.01
monetdb	11.17.13	tpch	1	hotruns	q07	2	0.08
monetdb	11.17.13	tpch	1	hotruns	q08	2	0.05
monetdb	11.17.13	tpch	1	hotruns	q09	2	0.09
monetdb	11.17.13	tpch	1	hotruns	q10	2	0.06
monetdb	11.17.13	tpch	1	hotruns	q11	2	0.01
monetdb	11.17.13	tpch	1	hotruns	q12	2	0.03
monetdb	11.17.13	tpch	1	hotruns	q13	2	0.16
monetdb	11.17.13	tpch	1	hotruns	q14	2	0.01
monetdb	11.17.13	tpch	1	hotruns	q15	2	0.08
monetdb	11.17.13	tpch	1	hotruns	q16	2	0.12
monetdb	11.17.13	tpch	1	hotruns	q17	2	0.17
monetdb	11.17.13	tpch	1	hotruns	q18	2	0.18
monetdb	11.17.13	tpch	1	hotruns	q19	2	0.09
monetdb	11.17.13	tpch	1	hotruns	q20	2	0.04
monetdb	11.17.13	tpch	1	hotruns	q21	2	0.18
monetdb	11.17.13	tpch	1	hotruns	q22	2	0.05
monetdb	11.17.13	tpch	1	hotruns	q01	3	0.36
monetdb	11.17.13	tpch	1	hotruns	q02	3	0.02
monetdb	11.17.13	tpch	1	hotruns	q03	3	0.08
monetdb	11.17.13	tpch	1	hotruns	q04	3	0.05
monetdb	11.17.13	tpch	1	hotruns	q05	3	0.07
monetdb	11.17.13	tpch	1	hotruns	q06	3	0.01
monetdb	11.17.13	tpch	1	hotruns	q07	3	0.08
monetdb	11.17.13	tpch	1	hotruns	q08	3	0.05
monetdb	11.17.13	tpch	1	hotruns	q09	3	0.09
monetdb	11.17.13	tpch	1	hotruns	q10	3	0.06
monetdb	11.17.13	tpch	1	hotruns	q11	3	0.01
monetdb	11.17.13	tpch	1	hotruns	q12	3	0.03
monetdb	11.17.13	tpch	1	hotruns	q13	3	0.16
monetdb	11.17.13	tpch	1	hotruns	q14	3	0.01
monetdb	11.17.13	tpch	1	hotruns	q15	3	0.08
monetdb	11.17.13	tpch	1	hotruns	q16	3	0.13
monetdb	11.17.13	tpch	1	hotruns	q17	3	0.17
monetdb	11.17.13	tpch	1	hotruns	q18	3	0.17
monetdb	11.17.13	tpch	1	hotruns	q19	3	0.09
monetdb	11.17.13	tpch	1	hotruns	q20	3	0.04
monetdb	11.17.13	tpch	1	hotruns	q21	3	0.18
monetdb	11.17.13	tpch	1	hotruns	q22	3	0.05
monetdb	11.17.13	tpch	1	hotruns	q01	4	0.36
monetdb	11.17.13	tpch	1	hotruns	q02	4	0.03
monetdb	11.17.13	tpch	1	hotruns	q03	4	0.08
monetdb	11.17.13	tpch	1	hotruns	q04	4	0.05
monetdb	11.17.13	tpch	1	hotruns	q05	4	0.07
monetdb	11.17.13	tpch	1	hotruns	q06	4	0.01
monetdb	11.17.13	tpch	1	hotruns	q07	4	0.08
monetdb	11.17.13	tpch	1	hotruns	q08	4	0.05
monetdb	11.17.13	tpch	1	hotruns	q09	4	0.09
monetdb	11.17.13	tpch	1	hotruns	q10	4	0.06
monetdb	11.17.13	tpch	1	hotruns	q11	4	0.01
monetdb	11.17.13	tpch	1	hotruns	q12	4	0.03
monetdb	11.17.13	tpch	1	hotruns	q13	4	0.16
monetdb	11.17.13	tpch	1	hotruns	q14	4	0.01
monetdb	11.17.13	tpch	1	hotruns	q15	4	0.07
monetdb	11.17.13	tpch	1	hotruns	q16	4	0.13
monetdb	11.17.13	tpch	1	hotruns	q17	4	0.16
monetdb	11.17.13	tpch	1	hotruns	q18	4	0.17
monetdb	11.17.13	tpch	1	hotruns	q19	4	0.09
monetdb	11.17.13	tpch	1	hotruns	q20	4	0.04
monetdb	11.17.13	tpch	1	hotruns	q21	4	0.18
monetdb	11.17.13	tpch	1	hotruns	q22	4	0.05
monetdb	11.17.13	tpch	1	hotruns	q01	5	0.37
monetdb	11.17.13	tpch	1	hotruns	q02	5	0.02
monetdb	11.17.13	tpch	1	hotruns	q03	5	0.08
monetdb	11.17.13	tpch	1	hotruns	q04	5	0.05
monetdb	11.17.13	tpch	1	hotruns	q05	5	0.07
monetdb	11.17.13	tpch	1	hotruns	q06	5	0.01
monetdb	11.17.13	tpch	1	hotruns	q07	5	0.08
monetdb	11.17.13	tpch	1	hotruns	q08	5	0.05
monetdb	11.17.13	tpch	1	hotruns	q09	5	0.09
monetdb	11.17.13	tpch	1	hotruns	q10	5	0.05
monetdb	11.17.13	tpch	1	hotruns	q11	5	0.01
monetdb	11.17.13	tpch	1	hotruns	q12	5	0.03
monetdb	11.17.13	tpch	1	hotruns	q13	5	0.16
monetdb	11.17.13	tpch	1	hotruns	q14	5	0.01
monetdb	11.17.13	tpch	1	hotruns	q15	5	0.08
monetdb	11.17.13	tpch	1	hotruns	q16	5	0.13
monetdb	11.17.13	tpch	1	hotruns	q17	5	0.17
monetdb	11.17.13	tpch	1	hotruns	q18	5	0.16
monetdb	11.17.13	tpch	1	hotruns	q19	5	0.09
monetdb	11.17.13	tpch	1	hotruns	q20	5	0.04
monetdb	11.17.13	tpch	1	hotruns	q21	5	0.18
monetdb	11.17.13	tpch	1	hotruns	q22	5	0.05
monetdb	11.17.13	tpch	5	coldruns	q01	1	12.45
monetdb	11.17.13	tpch	5	coldruns	q02	1	2.93
monetdb	11.17.13	tpch	5	coldruns	q03	1	13.57
monetdb	11.17.13	tpch	5	coldruns	q04	1	13.10
monetdb	11.17.13	tpch	5	coldruns	q05	1	11.95
monetdb	11.17.13	tpch	5	coldruns	q06	1	15.50
monetdb	11.17.13	tpch	5	coldruns	q07	1	14.56
monetdb	11.17.13	tpch	5	coldruns	q08	1	14.39
monetdb	11.17.13	tpch	5	coldruns	q09	1	19.17
monetdb	11.17.13	tpch	5	coldruns	q10	1	11.06
monetdb	11.17.13	tpch	5	coldruns	q11	1	2.51
monetdb	11.17.13	tpch	5	coldruns	q12	1	14.32
monetdb	11.17.13	tpch	5	coldruns	q13	1	12.44
monetdb	11.17.13	tpch	5	coldruns	q14	1	11.52
monetdb	11.17.13	tpch	5	coldruns	q15	1	9.54
monetdb	11.17.13	tpch	5	coldruns	q16	1	2.22
monetdb	11.17.13	tpch	5	coldruns	q17	1	10.68
monetdb	11.17.13	tpch	5	coldruns	q18	1	8.78
monetdb	11.17.13	tpch	5	coldruns	q19	1	9.26
monetdb	11.17.13	tpch	5	coldruns	q20	1	9.25
monetdb	11.17.13	tpch	5	coldruns	q21	1	17.46
monetdb	11.17.13	tpch	5	coldruns	q22	1	1.91
monetdb	11.17.13	tpch	5	coldruns	q01	2	13.85
monetdb	11.17.13	tpch	5	coldruns	q02	2	3.09
monetdb	11.17.13	tpch	5	coldruns	q03	2	14.21
monetdb	11.17.13	tpch	5	coldruns	q04	2	11.53
monetdb	11.17.13	tpch	5	coldruns	q05	2	11.67
monetdb	11.17.13	tpch	5	coldruns	q06	2	16.76
monetdb	11.17.13	tpch	5	coldruns	q07	2	15.96
monetdb	11.17.13	tpch	5	coldruns	q08	2	14.34
monetdb	11.17.13	tpch	5	coldruns	q09	2	19.66
monetdb	11.17.13	tpch	5	coldruns	q10	2	13.01
monetdb	11.17.13	tpch	5	coldruns	q11	2	2.26
monetdb	11.17.13	tpch	5	coldruns	q12	2	13.03
monetdb	11.17.13	tpch	5	coldruns	q13	2	12.60
monetdb	11.17.13	tpch	5	coldruns	q14	2	11.35
monetdb	11.17.13	tpch	5	coldruns	q15	2	9.65
monetdb	11.17.13	tpch	5	coldruns	q16	2	2.10
monetdb	11.17.13	tpch	5	coldruns	q17	2	10.65
monetdb	11.17.13	tpch	5	coldruns	q18	2	8.02
monetdb	11.17.13	tpch	5	coldruns	q19	2	9.89
monetdb	11.17.13	tpch	5	coldruns	q20	2	9.08
monetdb	11.17.13	tpch	5	coldruns	q21	2	17.57
monetdb	11.17.13	tpch	5	coldruns	q22	2	1.42
monetdb	11.17.13	tpch	5	coldruns	q01	3	13.28
monetdb	11.17.13	tpch	5	coldruns	q02	3	2.94
monetdb	11.17.13	tpch	5	coldruns	q03	3	15.32
monetdb	11.17.13	tpch	5	coldruns	q04	3	12.24
monetdb	11.17.13	tpch	5	coldruns	q05	3	13.10
monetdb	11.17.13	tpch	5	coldruns	q06	3	16.76
monetdb	11.17.13	tpch	5	coldruns	q07	3	14.78
monetdb	11.17.13	tpch	5	coldruns	q08	3	14.56
monetdb	11.17.13	tpch	5	coldruns	q09	3	18.99
monetdb	11.17.13	tpch	5	coldruns	q10	3	12.70
monetdb	11.17.13	tpch	5	coldruns	q11	3	2.47
monetdb	11.17.13	tpch	5	coldruns	q12	3	14.04
monetdb	11.17.13	tpch	5	coldruns	q13	3	12.30
monetdb	11.17.13	tpch	5	coldruns	q14	3	11.53
monetdb	11.17.13	tpch	5	coldruns	q15	3	9.47
monetdb	11.17.13	tpch	5	coldruns	q16	3	1.84
monetdb	11.17.13	tpch	5	coldruns	q17	3	11.37
monetdb	11.17.13	tpch	5	coldruns	q18	3	8.67
monetdb	11.17.13	tpch	5	coldruns	q19	3	9.85
monetdb	11.17.13	tpch	5	coldruns	q20	3	9.17
monetdb	11.17.13	tpch	5	coldruns	q21	3	18.66
monetdb	11.17.13	tpch	5	coldruns	q22	3	1.45
monetdb	11.17.13	tpch	5	coldruns	q01	4	13.27
monetdb	11.17.13	tpch	5	coldruns	q02	4	2.93
monetdb	11.17.13	tpch	5	coldruns	q03	4	14.42
monetdb	11.17.13	tpch	5	coldruns	q04	4	11.23
monetdb	11.17.13	tpch	5	coldruns	q05	4	11.91
monetdb	11.17.13	tpch	5	coldruns	q06	4	16.76
monetdb	11.17.13	tpch	5	coldruns	q07	4	14.71
monetdb	11.17.13	tpch	5	coldruns	q08	4	14.51
monetdb	11.17.13	tpch	5	coldruns	q09	4	19.58
monetdb	11.17.13	tpch	5	coldruns	q10	4	11.08
monetdb	11.17.13	tpch	5	coldruns	q11	4	2.03
monetdb	11.17.13	tpch	5	coldruns	q12	4	15.54
monetdb	11.17.13	tpch	5	coldruns	q13	4	14.05
monetdb	11.17.13	tpch	5	coldruns	q14	4	11.59
monetdb	11.17.13	tpch	5	coldruns	q15	4	9.84
monetdb	11.17.13	tpch	5	coldruns	q16	4	2.00
monetdb	11.17.13	tpch	5	coldruns	q17	4	10.70
monetdb	11.17.13	tpch	5	coldruns	q18	4	8.26
monetdb	11.17.13	tpch	5	coldruns	q19	4	9.72
monetdb	11.17.13	tpch	5	coldruns	q20	4	10.53
monetdb	11.17.13	tpch	5	coldruns	q21	4	17.31
monetdb	11.17.13	tpch	5	coldruns	q22	4	1.49
monetdb	11.17.13	tpch	5	coldruns	q01	5	13.73
monetdb	11.17.13	tpch	5	coldruns	q02	5	3.66
monetdb	11.17.13	tpch	5	coldruns	q03	5	14.53
monetdb	11.17.13	tpch	5	coldruns	q04	5	11.25
monetdb	11.17.13	tpch	5	coldruns	q05	5	11.68
monetdb	11.17.13	tpch	5	coldruns	q06	5	17.11
monetdb	11.17.13	tpch	5	coldruns	q07	5	14.81
monetdb	11.17.13	tpch	5	coldruns	q08	5	14.57
monetdb	11.17.13	tpch	5	coldruns	q09	5	20.71
monetdb	11.17.13	tpch	5	coldruns	q10	5	13.26
monetdb	11.17.13	tpch	5	coldruns	q11	5	2.24
monetdb	11.17.13	tpch	5	coldruns	q12	5	13.70
monetdb	11.17.13	tpch	5	coldruns	q13	5	12.29
monetdb	11.17.13	tpch	5	coldruns	q14	5	11.70
monetdb	11.17.13	tpch	5	coldruns	q15	5	9.69
monetdb	11.17.13	tpch	5	coldruns	q16	5	2.09
monetdb	11.17.13	tpch	5	coldruns	q17	5	10.66
monetdb	11.17.13	tpch	5	coldruns	q18	5	8.04
monetdb	11.17.13	tpch	5	coldruns	q19	5	9.79
monetdb	11.17.13	tpch	5	coldruns	q20	5	9.43
monetdb	11.17.13	tpch	5	coldruns	q21	5	17.46
monetdb	11.17.13	tpch	5	coldruns	q22	5	1.57
monetdb	11.17.13	tpch	5	warmup	q01	1	13.11
monetdb	11.17.13	tpch	5	warmup	q02	1	3.59
monetdb	11.17.13	tpch	5	warmup	q03	1	5.56
monetdb	11.17.13	tpch	5	warmup	q04	1	8.83
monetdb	11.17.13	tpch	5	warmup	q05	1	2.76
monetdb	11.17.13	tpch	5	warmup	q06	1	1.69
monetdb	11.17.13	tpch	5	warmup	q07	1	0.57
monetdb	11.17.13	tpch	5	warmup	q08	1	2.91
monetdb	11.17.13	tpch	5	warmup	q09	1	3.56
monetdb	11.17.13	tpch	5	warmup	q10	1	0.92
monetdb	11.17.13	tpch	5	warmup	q11	1	0.36
monetdb	11.17.13	tpch	5	warmup	q12	1	1.68
monetdb	11.17.13	tpch	5	warmup	q13	1	10.68
monetdb	11.17.13	tpch	5	warmup	q14	1	0.08
monetdb	11.17.13	tpch	5	warmup	q15	1	1.52
monetdb	11.17.13	tpch	5	warmup	q16	1	0.94
monetdb	11.17.13	tpch	5	warmup	q17	1	2.02
monetdb	11.17.13	tpch	5	warmup	q18	1	1.90
monetdb	11.17.13	tpch	5	warmup	q19	1	0.75
monetdb	11.17.13	tpch	5	warmup	q20	1	0.52
monetdb	11.17.13	tpch	5	warmup	q21	1	0.90
monetdb	11.17.13	tpch	5	warmup	q22	1	0.25
monetdb	11.17.13	tpch	5	warmup	q01	2	1.70
monetdb	11.17.13	tpch	5	warmup	q02	2	0.06
monetdb	11.17.13	tpch	5	warmup	q03	2	0.42
monetdb	11.17.13	tpch	5	warmup	q04	2	0.23
monetdb	11.17.13	tpch	5	warmup	q05	2	0.32
monetdb	11.17.13	tpch	5	warmup	q06	2	0.06
monetdb	11.17.13	tpch	5	warmup	q07	2	0.39
monetdb	11.17.13	tpch	5	warmup	q08	2	0.27
monetdb	11.17.13	tpch	5	warmup	q09	2	0.44
monetdb	11.17.13	tpch	5	warmup	q10	2	0.31
monetdb	11.17.13	tpch	5	warmup	q11	2	0.05
monetdb	11.17.13	tpch	5	warmup	q12	2	0.12
monetdb	11.17.13	tpch	5	warmup	q13	2	1.56
monetdb	11.17.13	tpch	5	warmup	q14	2	0.06
monetdb	11.17.13	tpch	5	warmup	q15	2	0.22
monetdb	11.17.13	tpch	5	warmup	q16	2	0.51
monetdb	11.17.13	tpch	5	warmup	q17	2	0.88
monetdb	11.17.13	tpch	5	warmup	q18	2	0.92
monetdb	11.17.13	tpch	5	warmup	q19	2	0.41
monetdb	11.17.13	tpch	5	warmup	q20	2	0.20
monetdb	11.17.13	tpch	5	warmup	q21	2	0.87
monetdb	11.17.13	tpch	5	warmup	q22	2	0.26
monetdb	11.17.13	tpch	5	hotruns	q01	1	1.75
monetdb	11.17.13	tpch	5	hotruns	q02	1	0.06
monetdb	11.17.13	tpch	5	hotruns	q03	1	0.45
monetdb	11.17.13	tpch	5	hotruns	q04	1	0.23
monetdb	11.17.13	tpch	5	hotruns	q05	1	0.33
monetdb	11.17.13	tpch	5	hotruns	q06	1	0.06
monetdb	11.17.13	tpch	5	hotruns	q07	1	0.38
monetdb	11.17.13	tpch	5	hotruns	q08	1	0.27
monetdb	11.17.13	tpch	5	hotruns	q09	1	0.44
monetdb	11.17.13	tpch	5	hotruns	q10	1	0.30
monetdb	11.17.13	tpch	5	hotruns	q11	1	0.05
monetdb	11.17.13	tpch	5	hotruns	q12	1	0.12
monetdb	11.17.13	tpch	5	hotruns	q13	1	1.57
monetdb	11.17.13	tpch	5	hotruns	q14	1	0.05
monetdb	11.17.13	tpch	5	hotruns	q15	1	0.21
monetdb	11.17.13	tpch	5	hotruns	q16	1	0.51
monetdb	11.17.13	tpch	5	hotruns	q17	1	0.88
monetdb	11.17.13	tpch	5	hotruns	q18	1	0.79
monetdb	11.17.13	tpch	5	hotruns	q19	1	0.40
monetdb	11.17.13	tpch	5	hotruns	q20	1	0.18
monetdb	11.17.13	tpch	5	hotruns	q21	1	0.85
monetdb	11.17.13	tpch	5	hotruns	q22	1	0.25
monetdb	11.17.13	tpch	5	hotruns	q01	2	1.71
monetdb	11.17.13	tpch	5	hotruns	q02	2	0.07
monetdb	11.17.13	tpch	5	hotruns	q03	2	0.45
monetdb	11.17.13	tpch	5	hotruns	q04	2	0.23
monetdb	11.17.13	tpch	5	hotruns	q05	2	0.33
monetdb	11.17.13	tpch	5	hotruns	q06	2	0.06
monetdb	11.17.13	tpch	5	hotruns	q07	2	0.39
monetdb	11.17.13	tpch	5	hotruns	q08	2	0.27
monetdb	11.17.13	tpch	5	hotruns	q09	2	0.45
monetdb	11.17.13	tpch	5	hotruns	q10	2	0.31
monetdb	11.17.13	tpch	5	hotruns	q11	2	0.05
monetdb	11.17.13	tpch	5	hotruns	q12	2	0.13
monetdb	11.17.13	tpch	5	hotruns	q13	2	1.56
monetdb	11.17.13	tpch	5	hotruns	q14	2	0.05
